1,0.5,
2,0.63319,
3,0.62654,
4,0.6524,
5,0.65838,
6,0.66633,
7,0.67337,
8,0.6731,
9,0.66636,
10,0.63896,
11,0.6607,
12,0.65366,
13,0.67551,
14,0.67302,
15,0.6446,
16,0.65084,
17,0.63927,
18,0.67789,
19,0.68475,
20,0.66223,
21,0.6309,
22,0.63139,
23,0.64614,
24,0.654,
25,0.6599,
26,0.6415,
27,0.63326,
28,0.63535,
29,0.64415,
30,0.64842,
31,0.67199,
32,0.66984,
33,0.68892,
34,0.69486,
35,0.71181,
36,0.73009,
37,0.75924,
38,0.70998,
39,0.72289,
40,0.72296,
41,0.75065,
42,0.7501,
43,0.77435,
44,0.78944,
45,0.78723,
46,0.79879,
47,0.80914,
48,0.82541,
49,0.8507,
50,0.86081,
51,0.87528,
52,0.8974,
53,0.90053,
54,0.92389,
55,0.93672,
56,0.93344,
57,0.93708,
58,0.95021,
59,0.9591,
60,0.96692,
61,0.97691,
62,0.98338,
63,0.98623,
64,0.98889,
65,0.99212,
66,0.99499,
67,0.99712,
68,0.99827,
69,0.99906,
70,0.99953,
71,0.99981,
72,0.99988,
73,0.99996,
74,0.99998,
75,0.99999,
76,0.99999,
77,1.0,
78,0.99999,
79,0.99999,
80,0.99999,
81,0.99999,
82,0.99994,
83,0.9997,
84,0.98237,
85,0.94978,
86,0.7356,
87,0.58229,
88,0.59379,
89,0.61164,
90,0.63465,
91,0.58513,
92,0.57453,
93,0.58081,
94,0.58273,
95,0.58646,
96,0.58629,
97,0.59566,
98,0.59784,
99,0.60233,
