1,0.0,
2,0.0,
3,0.0,
4,0.0,
5,0.00053,
6,0.0,
7,0.0,
8,0.0,
9,0.0,
10,0.0,
11,0.0,
12,0.0,
13,0.0,
14,0.0,
15,0.0,
16,0.0,
17,0.01343,
18,0.07098,
19,0.07615,
20,0.0,
21,0.0,
22,0.0,
23,0.02226,
24,0.00475,
25,0.00355,
26,0.00204,
27,0.0077,
28,0.0,
29,0.0,
30,0.00226,
31,0.0,
32,0.0,
33,0.0,
34,0.00133,
35,0.00343,
36,0.00262,
37,0.00051,
38,0.0,
39,0.0,
40,0.0,
41,0.0,
42,0.0,
43,0.0,
44,0.0,
45,0.0,
46,0.00161,
47,0.0,
48,0.0,
49,0.0,
50,0.0,
51,0.0,
52,0.0,
53,0.00053,
54,0.0,
55,0.0,
56,0.0,
57,0.0,
58,0.00054,
59,0.0,
60,0.0,
61,0.0,
62,0.0,
63,0.00065,
64,0.0,
65,0.0,
66,0.0,
67,0.0,
68,0.0,
69,0.0,
70,0.00197,
71,0.0,
72,0.0,
73,0.0,
74,0.0,
75,0.0006,
76,0.0,
77,0.0,
78,0.0,
79,0.0,
80,0.00052,
81,0.00256,
82,0.00592,
83,0.0,
84,0.0,
85,0.0,
86,0.0,
87,0.00193,
88,0.0,
89,0.0,
90,0.0,
91,0.0,
92,0.0,
93,0.0,
94,0.0,
95,0.0,
96,0.00458,
97,0.0,
98,0.0,
99,0.0,
100,0.0,
101,0.0,
102,0.0,
103,0.0,
104,0.0,
105,0.0,
106,0.0,
107,0.0,
108,0.00296,
109,0.0,
110,0.0,
111,0.0,
112,0.0,
113,0.0,
114,0.0,
115,0.0,
116,0.00449,
117,0.00546,
118,0.01441,
119,0.00381,
120,0.01334,
121,0.01518,
122,0.00452,
123,0.00073,
124,0.01387,
125,0.01836,
126,0.0162,
127,0.02895,
128,0.01151,
129,0.01148,
130,0.02738,
131,0.07561,
132,0.3168,
133,0.35595,
134,0.3315,
135,0.16038,
136,0.0,
137,0.0,
138,0.0,
139,0.0,
140,0.0,
141,0.0,
142,0.0,
143,0.0006,
144,0.00162,
145,0.0,
146,0.0,
147,0.0,
148,0.0,
149,0.00051,
150,0.0,
151,0.0,
152,0.0,
