1,0.40476,
2,0.39184,
3,0.66808,
4,0.43797,
5,0.54127,
6,0.60002,
7,0.52041,
8,0.66669,
9,0.6328,
10,0.64171,
11,0.38095,
12,0.48223,
13,0.54001,
14,0.56075,
15,0.42817,
16,0.56989,
17,0.42542,
18,0.5788,
19,0.55736,
20,0.57736,
21,0.59856,
22,0.50813,
23,0.57268,
24,0.54368,
25,0.51178,
26,0.55939,
27,0.55702,
28,0.51079,
29,0.5042,
30,0.48968,
31,0.56802,
32,0.49111,
33,0.46486,
34,0.55821,
35,0.421,
36,0.56775,
37,0.57988,
38,0.55407,
39,0.48254,
40,0.63669,
41,0.52392,
42,0.51764,
43,0.60354,
44,0.52562,
45,0.58896,
46,0.65978,
47,0.54366,
48,0.49937,
49,0.52287,
50,0.49656,
51,0.59352,
52,0.62202,
53,0.53589,
54,0.60024,
55,0.73588,
56,0.65534,
57,0.80054,
58,0.7904,
59,0.67598,
60,0.751,
61,0.78876,
62,0.89463,
63,0.78138,
64,0.81219,
65,0.79647,
66,0.87426,
67,0.78811,
68,0.9542,
69,0.96234,
70,0.87895,
71,0.96546,
72,0.80024,
73,0.90569,
74,0.99126,
75,0.99249,
76,0.98059,
77,0.99692,
78,0.85002,
79,0.80762,
80,0.9431,
81,0.82807,
82,0.97483,
83,0.78625,
84,0.89508,
85,0.75558,
86,0.72695,
87,0.56547,
88,0.4717,
89,0.42453,
90,0.46058,
91,0.53285,
92,0.55975,
93,0.58142,
94,0.5485,
95,0.54056,
96,0.59279,
97,0.56731,
98,0.52785,
99,0.4647,
