1,0.5,
2,0.577666,
3,0.577735,
4,0.564496,
5,0.560393,
6,0.553698,
7,0.550431,
8,0.544252,
9,0.545614,
10,0.55694,
11,0.560322,
12,0.555604,
13,0.547766,
14,0.53596,
15,0.533901,
16,0.530963,
17,0.529137,
18,0.533053,
19,0.537245,
20,0.536258,
21,0.543092,
22,0.537469,
23,0.536681,
24,0.532262,
25,0.531915,
26,0.525331,
27,0.525712,
28,0.535221,
29,0.543138,
30,0.532242,
31,0.533147,
32,0.532233,
33,0.534926,
34,0.530655,
35,0.534853,
36,0.534195,
37,0.544752,
38,0.537833,
39,0.542738,
40,0.546279,
41,0.54977,
42,0.549326,
43,0.565553,
44,0.559106,
45,0.560704,
46,0.598503,
47,0.603557,
48,0.594561,
49,0.603414,
50,0.620414,
51,0.623332,
52,0.617678,
53,0.629918,
54,0.654246,
55,0.663958,
56,0.746288,
57,0.739253,
58,0.73938,
59,0.773212,
60,0.775948,
61,0.82799,
62,0.833077,
63,0.900071,
64,0.915937,
65,0.936662,
66,0.938849,
67,0.954792,
68,0.960438,
69,0.96949,
70,0.968917,
71,0.972747,
72,0.979679,
73,0.982629,
74,0.983938,
75,0.983482,
76,0.985246,
77,0.990089,
78,0.989041,
79,0.983857,
80,0.982845,
81,0.970177,
82,0.957973,
83,0.85344,
84,0.756772,
85,0.618854,
86,0.522257,
87,0.521668,
88,0.522712,
89,0.529566,
90,0.534567,
91,0.525994,
92,0.528191,
93,0.528353,
94,0.531138,
95,0.533558,
96,0.539492,
97,0.535096,
98,0.530304,
99,0.531304,
